id,st,city,cityst,county_name,year,population,lat,lng
2372,IN,Logansport,"Logansport, IN",Cass,1870,8950,40.7501824,-86.3561822
2376,IN,Madison,"Madison, IN",Jefferson,1870,10709,38.7588294,-85.3971348
2381,IN,Michigan City,"Michigan City, IN",La Porte,1870,3985,41.7125118,-86.8761439
2384,IN,Mishawaka,"Mishawaka, IN",St Joseph,1870,2617,41.6717333,-86.1662956
2388,IN,Mount Vernon,"Mount Vernon, IN",Posey,1870,2880,37.9366739,-87.8950858
2390,IN,Muncie,"Muncie, IN",Delaware,1870,2992,40.1989781,-85.3933459
2393,IN,New Albany,"New Albany, IN",Floyd,1870,15396,38.3074563,-85.8270527
2406,IN,Peru,"Peru, IN",Miami,1870,3617,40.7588047,-86.0714745
2416,IN,Richmond,"Richmond, IN",Wayne,1870,9445,39.8320792,-84.8896989
2427,IN,Shelbyville,"Shelbyville, IN",Shelby,1870,2731,39.5338192,-85.7736966
2429,IN,South Bend,"South Bend, IN",St  Joseph,1870,7206,41.6768497,-86.269043
2436,IN,Terre Haute,"Terre Haute, IN",Vigo,1870,16103,39.4655419,-87.3759244
2441,IN,Valparaiso,"Valparaiso, IN",Porter,1870,2765,41.4798235,-87.0522644
2442,IN,Vincennes,"Vincennes, IN",Knox,1870,5440,38.6761009,-87.5111188
2443,IN,Wabash,"Wabash, IN",Wabash,1870,2881,40.8025093,-85.8325369
2445,IN,Washington,"Washington, IN",Daviess,1870,2901,38.6591169,-87.1718078
2471,KS,Atchison,"Atchison, KS",Atchison,1870,7054,39.5636481,-95.1365945
2502,KS,Fort Scott,"Fort Scott, KS",Bourbon,1870,4174,37.8305981,-94.7035036
2527,KS,Junction City,"Junction City, KS",Geary,1870,2778,39.0273431,-96.8526428
2528,KS,Kansas City,"Kansas City, KS",Wyandotte,1870,2940,39.1225389,-94.7417813
2532,KS,Lawrence,"Lawrence, KS",Douglas,1870,8320,38.960323,-95.2632232
2533,KS,Leavenworth,"Leavenworth, KS",Leavenworth,1870,17873,39.3227166,-94.9250132
2558,KS,Ottawa,"Ottawa, KS",Franklin,1870,2941,38.6018705,-95.2641289
2581,KS,Topeka,"Topeka, KS",Shawnee,1870,5790,39.03617,-95.6948257
3067,MI,Adrian,"Adrian, MI",Lenawee,1870,8438,41.8987804,-84.0448289
3075,MI,Ann Arbor,"Ann Arbor, MI",Washtenaw,1870,7363,42.2756414,-83.7313328
3079,MI,Battle Creek,"Battle Creek, MI",Calhoun,1870,5838,42.2991758,-85.2292672
3080,MI,Bay City,"Bay City, MI",Bay,1870,7064,43.5900617,-83.8884214
3108,MI,Coldwater,"Coldwater, MI",Branch,1870,4381,41.9429321,-85.0008406
3116,MI,Detroit,"Detroit, MI",Wayne,1870,79577,42.3830375,-83.1022365
3125,MI,East Saginaw,"East Saginaw, MI",Saginaw,1870,11350,43.422505,-83.950996
3138,MI,Flint,"Flint, MI",Genesee,1870,5386,43.0244249,-83.6919833
3153,MI,Grand Haven,"Grand Haven, MI",Ottawa,1870,3147,43.0551653,-86.2242126
3155,MI,Grand Rapids,"Grand Rapids, MI",Kent,1870,16507,42.961156,-85.6555701
3169,MI,Hillsdale,"Hillsdale, MI",Hiillsdale,1870,3518,41.9284107,-84.6366582
3178,MI,Ionia,"Ionia, MI",Ionia,1870,2500,42.976821,-85.0746328
3184,MI,Jackson,"Jackson, MI",Jackson,1870,11447,42.2434542,-84.4022545
3185,MI,Kalamazoo,"Kalamazoo, MI",Kalamazoo,1870,9181,42.2751635,-85.5885011
3191,MI,Lansing,"Lansing, MI",Ingham,1870,5241,42.7097871,-84.5562219
3200,MI,Manistee,"Manistee, MI",Manistee,1870,3343,44.2455534,-86.3272541
3203,MI,Marquette,"Marquette, MI",Marquette,1870,4000,46.5506978,-87.3958333
3204,MI,Marshall,"Marshall, MI",Calhoun,1870,4925,42.2621292,-84.9584171
3214,MI,Monroe,"Monroe, MI",Monroe,1870,5086,41.916678,-83.3849026
3219,MI,Muskegon,"Muskegon, MI",Muskegon,1870,6002,43.2282176,-86.2554146
3221,MI,Negaunee,"Negaunee, MI",Marquette,1870,2559,46.4965433,-87.5914124
3225,MI,Niles,"Niles, MI",Berrien,1870,4630,41.8345393,-86.247851
3242,MI,Pontiac,"Pontiac, MI",Oakland,1870,4867,42.6492283,-83.2873632
3243,MI,Port Huron,"Port Huron, MI",St Clair,1870,5973,42.9937657,-82.433743
3261,MI,Saginaw,"Saginaw, MI",Saginaw,1870,7460,43.4176784,-83.954716
3303,MI,Wyandotte,"Wyandotte, MI",Wayne,1870,2731,42.2111567,-83.1565604
3305,MI,Ypsilanti,"Ypsilanti, MI",Washtenaw,1870,5471,42.2432162,-83.6219822
3366,MN,Duluth,"Duluth, MN",St Louis,1870,3131,46.783229,-92.1187097
3378,MN,Faribault,"Faribault, MN",Rice,1870,3045,44.298583,-93.278938
3394,MN,Hastings,"Hastings, MN",Dakota,1870,3458,44.7317802,-92.8545118
3422,MN,Mankato,"Mankato, MN",Blue Earth,1870,3482,44.1705727,-93.9795163
3430,MN,Minneapolis,"Minneapolis, MN",Hennepin,1870,13066,44.9633235,-93.2682835
3475,MN,Red Wing,"Red Wing, MN",Goodhue,1870,4260,44.5818701,-92.6002115
3479,MN,Rochester,"Rochester, MN",Olmstead,1870,3953,44.0154424,-92.4772105
3505,MN,St. Anthony,"St. Anthony, MN",Hennepin,1870,5013,45.0273238,-93.2155326
3510,MN,St. Paul,"St. Paul, MN",Ramsey,1870,20030,44.9488695,-93.1038552
3514,MN,Stillwater,"Stillwater, MN",Washington,1870,4124,45.0586057,-92.8304075
3533,MN,Winona,"Winona, MN",Winona,1870,7192,44.0511422,-91.6710235
3555,MO,Boonville,"Boonville, MO",Cooper,1870,3506,38.9564765,-92.7510746
3570,MO,Cape Girardeau,"Cape Girardeau, MO",Cape Girardeau,1870,3585,37.308664,-89.5592387
3582,MO,Chillicothe,"Chillicothe, MO",Livingston,1870,3978,39.7947477,-93.5493763
3622,MO,Hannibal,"Hannibal, MO",Marion,1870,10125,39.7101225,-91.3935043
3634,MO,Independence,"Independence, MO",Jackson,1870,3184,39.0852578,-94.3512918
3636,MO,Jefferson City,"Jefferson City, MO",Cole,1870,4420,38.5674612,-92.1752539
3639,MO,Kansas City,"Kansas City, MO",Jackson,1870,32260,39.125212,-94.5511362
3651,MO,Lexington,"Lexington, MO",Lafayette,1870,4373,39.1802617,-93.8691656
3654,MO,Louisiana,"Louisiana, MO",Pike,1870,3639,39.4414564,-91.0620329
3655,MO,Macon,"Macon, MO",Macon,1870,3678,39.7421423,-92.4705453
3664,MO,Mexico,"Mexico, MO",Audrain,1870,2602,39.1621687,-91.8727697
3691,MO,Palmyra,"Palmyra, MO",Marion,1870,2615,39.7989193,-91.5277858
3700,MO,Pleasant Hill,"Pleasant Hill, MO",Cass,1870,2554,38.8058801,-94.2721664
3724,MO,Sedalia,"Sedalia, MO",Pettis,1870,4560,38.7039705,-93.2346295
3729,MO,Springfield,"Springfield, MO",Greene,1870,5555,37.194152,-93.2913048
3731,MO,St. Charles,"St. Charles, MO",St Charles,1870,5570,38.7957023,-90.5153643
3732,MO,St. Joseph,"St. Joseph, MO",Buchanan,1870,19565,39.7596904,-94.8211418
3733,MO,St. Louis,"St. Louis, MO",St Louis City,1870,310864,38.6356988,-90.2445816
3750,MO,Warrensburg,"Warrensburg, MO",Johnson,1870,2945,38.762118,-93.7299667
4186,NE,Nebraska City,"Nebraska City, NE",Otoe,1870,6050,40.6753726,-95.8612439
4190,NE,Omaha,"Omaha, NE",Douglas,1870,16083,41.2646751,-96.0419269
4884,OH,Akron,"Akron, OH",Summit,1870,10006,41.0804559,-81.5214295
4885,OH,Alliance,"Alliance, OH",Stark,1870,4063,40.91007,-81.1197905
4890,OH,Ashland,"Ashland, OH",Ashland,1870,2601,40.8670818,-82.3172571
4906,OH,Bellaire,"Bellaire, OH",Belmont,1870,4033,40.0165108,-80.7473336
4908,OH,Bellefontaine,"Bellefontaine, OH",Logan,1870,3182,40.3627366,-83.7630171
4926,OH,Bucyrus,"Bucyrus, OH",Crawford,1870,3066,40.8051107,-82.9715988
4934,OH,Canton,"Canton, OH",Stark,1870,8660,40.8076499,-81.3672284
4946,OH,Chillecothe,"Chillecothe, OH",Ross,1870,8920,39.3386599,-82.994059
4947,OH,Cincinnati,"Cincinnati, OH",Hamilton,1870,216239,39.1399019,-84.5064465
4948,OH,Circleville,"Circleville, OH",Pickaway,1870,5407,39.6024168,-82.9325148
4950,OH,Cleveland,"Cleveland, OH",Cuyahoga,1870,92829,41.4781381,-81.6794861
4957,OH,Columbus,"Columbus, OH",Franklin,1870,31274,39.9847989,-82.9850438
4965,OH,Dayton,"Dayton, OH",Montgomery,1870,30473,39.7773943,-84.1996317
4967,OH,Defiance,"Defiance, OH",Defiance,1870,2750,41.2810072,-84.3686344
4968,OH,Delaware,"Delaware, OH",Delaware,1870,5641,40.2865592,-83.07486
4982,OH,Elyria,"Elyria, OH",Lorain,1870,3038,41.3735385,-82.108008
4992,OH,Findlay,"Findlay, OH",Hancock,1870,3315,41.0459276,-83.6375974
4997,OH,Fremont,"Fremont, OH",Sandusky,1870,5455,41.3530188,-83.1155897
4999,OH,Galion,"Galion, OH",Crawford,1870,3523,40.7391946,-82.7769501
5000,OH,Gallipolis,"Gallipolis, OH",Gallia,1870,3711,38.8201553,-82.1909162
5016,OH,Greenville,"Greenville, OH",Darke,1870,2520,40.1047085,-84.6214501
5019,OH,Hamilton,"Hamilton, OH",Butler,1870,11081,39.3943278,-84.5655217
5027,OH,Hillsboro,"Hillsboro, OH",Highland,1870,2818,39.212433,-83.6112669
5034,OH,Ironton,"Ironton, OH",Lawrence,1870,5686,38.531325,-82.6770518
5040,OH,Kenton,"Kenton, OH",Hardin,1870,2610,40.6445406,-83.6099508
5045,OH,Lancaster,"Lancaster, OH",Fairfield,1870,4725,39.7247371,-82.605275
5046,OH,Lebanon,"Lebanon, OH",Warren,1870,2749,39.4229221,-84.2196687
5048,OH,Lima,"Lima, OH",Allen,1870,4500,40.7406793,-84.1120905
5066,OH,Mansfield,"Mansfield, OH",Richland,1870,8029,40.76672,-82.5308195
5069,OH,Marietta,"Marietta, OH",Washington,1870,5218,39.429066,-81.4486125
5070,OH,Marion,"Marion, OH",Marion,1870,2531,40.5933044,-83.1229721
5074,OH,Massillon,"Massillon, OH",Stark,1870,5185,40.7837726,-81.5266035
5086,OH,Middletown,"Middletown, OH",Butler,1870,3046,39.5029523,-84.3648929
5101,OH,Mount Vernon,"Mount Vernon, OH",Knox,1870,4876,40.3851799,-82.4745625
5113,OH,New Philadelphia,"New Philadelphia, OH",Tuscarawas,1870,3143,40.4864844,-81.4401512
5116,OH,Newark,"Newark, OH",Licking,1870,6698,40.0697323,-82.4249247
5132,OH,Norwalk,"Norwalk, OH",Huron,1870,4498,41.2445728,-82.6089499
5137,OH,Oberlin,"Oberlin, OH",Lorain,1870,2888,41.2860977,-82.2189163
5147,OH,Painesville,"Painesville, OH",Lake,1870,3728,41.7237074,-81.2534141
5155,OH,Piqua,"Piqua, OH",Miami,1870,5967,40.150197,-84.2431469
5159,OH,Portsmouth,"Portsmouth, OH",Scioto,1870,10592,38.7527946,-82.9523734
5173,OH,Salem,"Salem, OH",Columbiania,1870,3700,40.904596,-80.8489375
5175,OH,Sandusky,"Sandusky, OH",Erie,1870,13000,41.4558874,-82.7144099
5185,OH,Sidney,"Sidney, OH",Shelby,1870,2808,40.2895266,-84.166729
5195,OH,Springfield,"Springfield, OH",Clark,1870,12652,39.9337579,-83.7957572
5199,OH,Steubenville,"Steubenville, OH",Jefferson,1870,8107,40.3663202,-80.6570693
5210,OH,Tiffin,"Tiffin, OH",Seneca,1870,5648,41.1165556,-83.1809434
5213,OH,Toledo,"Toledo, OH",Lucas,1870,31584,41.664071,-83.5818608
5217,OH,Troy,"Troy, OH",Miami,1870,3005,40.0410122,-84.2223555
5223,OH,Upper Sandusky,"Upper Sandusky, OH",Wyandot,1870,2564,40.8306453,-83.270772
5224,OH,Urbana,"Urbana, OH",Champaign,1870,4276,40.1087766,-83.7547712
5225,OH,Van  Wert,"Van  Wert, OH",Van Wert,1870,2625,40.8658673,-84.5880353
5232,OH,Warren,"Warren, OH",Trumbull,1870,3457,41.2382556,-80.8167246
5264,OH,Wooster,"Wooster, OH",Wayne,1870,5419,40.8162113,-81.9330854
5267,OH,Xenia,"Xenia, OH",Greene,1870,6377,39.6834002,-83.9422015
5269,OH,Youngstown,"Youngstown, OH",Multiple,1870,8075,41.099095,-80.6459017
5270,OH,Zanesville,"Zanesville, OH",Muskingum,1870,10011,39.9570266,-82.0119544
7227,WI,Appleton,"Appleton, WI",Outagamie,1870,4518,44.2788191,-88.3926255
7236,WI,Beaver Dam,"Beaver Dam, WI",Dodge,1870,3265,43.4669806,-88.8318878
7238,WI,Beloit,"Beloit, WI",Rock,1870,4396,42.5235059,-89.0176597
7239,WI,Berlin,"Berlin, WI",Multiple,1870,2777,43.9706315,-88.9501427
7252,WI,Chippewa Falls,"Chippewa Falls, WI",Chippewa,1870,2507,44.934888,-91.3893365
7272,WI,Fond Du Lac,"Fond Du Lac, WI",Fond Du Lac,1870,12764,43.7721533,-88.440266
7281,WI,Green Bay,"Green Bay, WI",Brown,1870,4666,44.5206763,-87.9841686
7295,WI,Janesville,"Janesville, WI",Rock,1870,8789,42.6846985,-89.0131701
7300,WI,Kenosha,"Kenosha, WI",Kenosha,1870,4309,42.5847398,-87.8736961
7306,WI,La Crosse,"La Crosse, WI",La Crosse,1870,7785,43.8258663,-91.2242447
7316,WI,Madison,"Madison, WI",Dane,1870,9176,43.0878055,-89.4301208
7317,WI,Manitowoc,"Manitowoc, WI",Manitowoc,1870,5168,44.098592,-87.6813003
7333,WI,Milwaukee,"Milwaukee, WI",Milwaukee,1870,71440,43.0633484,-87.9666952
7334,WI,Mineral Point,"Mineral Point, WI",Iowa,1870,3275,42.860465,-90.183204
7337,WI,Monroe,"Monroe, WI",Green,1870,3408,42.601045,-89.6438804
7343,WI,Neenah,"Neenah, WI",Winnebago,1870,2655,44.1675969,-88.4759985
7356,WI,Oconto,"Oconto, WI",Oconto,1870,2655,44.8912969,-87.8684311
7363,WI,Oshkosh,"Oshkosh, WI",Winnebago,1870,12663,44.0226282,-88.562352
7369,WI,Platteville,"Platteville, WI",Grant,1870,2537,42.7332608,-90.4708508
7374,WI,Portage,"Portage, WI",Columbia,1870,3945,43.5489507,-89.4658661
7376,WI,Prairie Du Chien,"Prairie Du Chien, WI",Crawford,1870,2700,43.0436353,-91.1387618
7380,WI,Racine,"Racine, WI",Racine,1870,9880,42.7282842,-87.8070858
7386,WI,Ripon,"Ripon, WI",Fond Du Lac,1870,2976,43.843557,-88.837936
7395,WI,Sheboygan,"Sheboygan, WI",Sheboygan,1870,5310,43.7460015,-87.7305455
7426,WI,Watertown,"Watertown, WI",Multiple,1870,7550,43.189663,-88.7288427
7427,WI,Waukesha,"Waukesha, WI",Waukesha,1870,2633,43.0090837,-88.2450618
7439,WI,Whitewater,"Whitewater, WI",Walworth,1870,3352,42.8374392,-88.7342824
1592,IA,Atlantic,"Atlantic, IA",Cass,1880,3662,41.3928872,-95.0219732
1599,IA,Boone,"Boone, IA",Boone,1880,3330,42.0493713,-93.872728
1600,IA,Burlington,"Burlington, IA",Des Moines,1880,19450,40.8064457,-91.1253389
1605,IA,Cedar Falls,"Cedar Falls, IA",Black Hawk,1880,3020,42.5194018,-92.4526561
1606,IA,Cedar Rapids,"Cedar Rapids, IA",Linn,1880,10104,41.9670481,-91.6777599
1608,IA,Chariton,"Chariton, IA",Lucas,1880,2977,41.0175743,-93.3094479
1614,IA,Clinton,"Clinton, IA",Clinton,1880,9052,41.8425394,-90.2445831
1618,IA,Council Bluffs,"Council Bluffs, IA",Pottawattamie,1880,18063,41.2387848,-95.8542386
1620,IA,Creston,"Creston, IA",Union,1880,5081,41.0603294,-94.3653183
1621,IA,Davenport,"Davenport, IA",Scott,1880,21831,41.5541036,-90.6039968
1623,IA,Decorah,"Decorah, IA",Winnieshiek,1880,2951,43.3016182,-91.7847502
1625,IA,Des Moines,"Des Moines, IA",Polk,1880,22408,41.5739461,-93.616708
1626,IA,Dubuque,"Dubuque, IA",Dubuque,1880,22254,42.502385,-90.7051015
1634,IA,Fairfield,"Fairfield, IA",Jefferson,1880,3086,41.0068799,-91.9671367
1636,IA,Fort Dodge,"Fort Dodge, IA",Webster,1880,3586,42.5096069,-94.1756674
1637,IA,Fort Madison,"Fort Madison, IA",Lee,1880,4679,40.6198599,-91.3518838
1649,IA,Independence,"Independence, IA",Buchanan,1880,3128,42.4621928,-91.9031515
1651,IA,Iowa City,"Iowa City, IA",Johnson,1880,7123,41.6560408,-91.5312718
1656,IA,Keokuk,"Keokuk, IA",Lee,1880,12117,40.4095461,-91.402511
1657,IA,Knoxville,"Knoxville, IA",Marion,1880,2577,41.3188136,-93.1023639
1662,IA,Lyons,"Lyons, IA",Clinton,1880,4095,41.8672509,-90.1862381
1668,IA,Marshalltown,"Marshalltown, IA",Marshall,1880,6240,42.0342997,-92.9062656
1669,IA,Mason City,"Mason City, IA",Cerro Gordo,1880,2510,43.1486094,-93.1997949
1673,IA,Mount Pleasant,"Mount Pleasant, IA",Henry,1880,4410,40.9622052,-91.5471615
1675,IA,Muscatine,"Muscatine, IA",Muscatine,1880,8295,41.420129,-91.0698399
1679,IA,Newton,"Newton, IA",Jasper,1880,2607,41.6965274,-93.0404656
1687,IA,Oskaloosa,"Oskaloosa, IA",Mahasha,1880,4598,41.2904383,-92.6384993
1688,IA,Ottumwa,"Ottumwa, IA",Wapello,1880,9004,41.0223368,-92.423402
1693,IA,Red Oak,"Red Oak, IA",Montgomery,1880,3755,41.0141297,-95.2243711
1703,IA,Sioux City,"Sioux City, IA",Woodbury,1880,7366,42.4952518,-96.3914617
1713,IA,Vinton,"Vinton, IA",Benton,1880,2906,42.1640254,-92.0261961
1714,IA,Washington,"Washington, IA",Washington,1880,2949,41.2989671,-91.692307
1715,IA,Waterloo,"Waterloo, IA",Black Hawk,1880,5630,42.4923267,-92.3519473
1728,IA,Winterset,"Winterset, IA",Madison,1880,2583,41.349722,-94.0181766
1792,IL,Alton,"Alton, IL",Madison,1880,8975,38.9021254,-90.1540833
1799,IL,Aurora,"Aurora, IL",Kane,1880,11873,41.763455,-88.290099
1806,IL,Batavia,"Batavia, IL",Kane,1880,2639,41.8481907,-88.3086453
1808,IL,Beardstown,"Beardstown, IL",Cass,1880,3135,40.0099046,-90.431595
1810,IL,Belleville,"Belleville, IL",St Clair,1880,10683,38.5150676,-89.9862282
1812,IL,Belvidere,"Belvidere, IL",Boone,1880,2951,42.2561567,-88.868128
1820,IL,Bloomington,"Bloomington, IL",Mclean,1880,17180,40.4757767,-88.9699117
1825,IL,Braidwood,"Braidwood, IL",Will,1880,5524,41.2691264,-88.2202728
1839,IL,Cairo,"Cairo, IL",Alexander,1880,9011,37.0062883,-89.1828803
1843,IL,Canton,"Canton, IL",Fulton,1880,3762,40.5625917,-90.0405177
1845,IL,Carlinville,"Carlinville, IL",Macoupin,1880,3117,39.2781168,-89.8787808
1847,IL,Carmi,"Carmi, IL",White,1880,2512,38.0858877,-88.1725842
1856,IL,Centralia,"Centralia, IL",Multiple,1880,3621,38.5220725,-89.1235412
1858,IL,Champaign,"Champaign, IL",Champaign,1880,5103,40.115057,-88.2736523
1860,IL,Charleston,"Charleston, IL",Coles,1880,2867,39.4848296,-88.1776092
1863,IL,Chester,"Chester, IL",Randolph,1880,2580,37.9256054,-89.8276927
1864,IL,Chicago,"Chicago, IL",Cook,1880,503185,41.8375511,-87.6818441
1871,IL,Clinton,"Clinton, IL",Dewitt,1880,2709,40.1467018,-88.9625098
1874,IL,Collinsville,"Collinsville, IL",Madison,1880,2887,38.6768247,-90.0057487
1885,IL,Danville,"Danville, IL",Vermilion,1880,7733,40.1426281,-87.6107068
1887,IL,Decatur,"Decatur, IL",Macon,1880,9547,39.8559828,-88.9337462
1894,IL,Dixon,"Dixon, IL",Lee,1880,3658,41.8429737,-89.4788398
1897,IL,Du Quoin,"Du Quoin, IL",Perry,1880,2807,38.0017186,-89.2328403
1905,IL,East St. Louis,"East St. Louis, IL",St Clair,1880,9185,38.6159363,-90.1293983
1906,IL,Edwardsville,"Edwardsville, IL",Madison,1880,2887,38.7908349,-89.9886053
1907,IL,Effingham,"Effingham, IL",Effingham,1880,3065,39.1197496,-88.550896
1911,IL,Elgin,"Elgin, IL",Multiple,1880,8787,42.0396386,-88.3217094
1916,IL,Evanston,"Evanston, IL",Cook,1880,4400,42.0463909,-87.6943525
1934,IL,Freeport,"Freeport, IL",Stephenson,1880,8516,42.2895389,-89.6358257
1936,IL,Galena,"Galena, IL",Jo Daviess,1880,6451,42.4226952,-90.430222
1937,IL,Galesburg,"Galesburg, IL",Knox,1880,11437,40.950217,-90.3765641
1939,IL,Geneseo,"Geneseo, IL",Henry,1880,3518,41.4499543,-90.1534738
1990,IL,Jacksonville,"Jacksonville, IL",Morgan,1880,10927,39.729151,-90.232201
1991,IL,Jerseyville,"Jerseyville, IL",Jersey,1880,2894,39.1177419,-90.3269838
1994,IL,Joliet,"Joliet, IL",Will,1880,11657,41.5180664,-88.1583542
1996,IL,Kankakee,"Kankakee, IL",Kankakee,1880,5651,41.1032017,-87.8671772
1998,IL,Kewanee,"Kewanee, IL",Henry,1880,2704,41.2390872,-89.9256604
2012,IL,LaSalle,"LaSalle, IL",La Salle,1880,7847,41.3566312,-89.0640611
2020,IL,Lincoln,"Lincoln, IL",Logan,1880,5639,40.1506821,-89.3719337
2025,IL,Litchfield,"Litchfield, IL",Montgomery,1880,4326,39.1771449,-89.6435719
2034,IL,Macomb,"Macomb, IL",Mcdonough,1880,3140,40.4749301,-90.6826433
2046,IL,Mascoutah,"Mascoutah, IL",St Clair,1880,2558,38.5180942,-89.8001589
2049,IL,Mattoon,"Mattoon, IL",Coles,1880,5737,39.4778328,-88.3622246
2054,IL,Mendota,"Mendota, IL",La Salle,1880,4142,41.5566554,-89.1005067
2056,IL,Metropolis,"Metropolis, IL",Massac,1880,2668,37.1495736,-88.6872771
2063,IL,Moline,"Moline, IL",Rock Island,1880,7800,41.4823868,-90.493492
2066,IL,Monmouth,"Monmouth, IL",Warren,1880,5000,40.914462,-90.6414089
2070,IL,Morris,"Morris, IL",Grundy,1880,3486,41.37407,-88.4327649
2107,IL,Olney,"Olney, IL",Richland,1880,3512,38.7292306,-88.0842197
2113,IL,Ottawa,"Ottawa, IL",La Salle,1880,7834,41.3533787,-88.8318501
2118,IL,Pana,"Pana, IL",Christian,1880,3009,39.3946036,-89.0908085
2119,IL,Paris,"Paris, IL",Edgar,1880,4373,39.6139804,-87.6892771
2125,IL,Pekin,"Pekin, IL",Tazewell,1880,5993,40.567527,-89.6248996
2126,IL,Peoria,"Peoria, IL",Peoria,1880,29259,40.7523087,-89.6170968
2129,IL,Peru,"Peru, IL",La Salle,1880,4632,41.3472566,-89.1335635
2139,IL,Princeton,"Princeton, IL",Bureau,1880,3439,41.3801713,-89.4670437
2141,IL,Quincy,"Quincy, IL",Adams,1880,27268,39.9336751,-91.379304
2156,IL,Rock Island,"Rock Island, IL",Rock Island,1880,11659,41.4729519,-90.5851598
2157,IL,Rockford,"Rockford, IL",Winnebago,1880,13129,42.2633938,-89.0628271
2178,IL,Shelbyville,"Shelbyville, IL",Shelby,1880,2939,39.4094447,-88.7989322
2195,IL,Springfield,"Springfield, IL",Sangamon,1880,19743,39.7639077,-89.6708323
2199,IL,Sterling,"Sterling, IL",Whiteside,1880,5087,41.7996681,-89.6951504
2203,IL,Streator,"Streator, IL",La Salle,1880,5157,41.1248366,-88.8306449
2209,IL,Sycamore,"Sycamore, IL",De Kalb,1880,3028,41.9966996,-88.6775259
2221,IL,Urbana,"Urbana, IL",Champaign,1880,2942,40.1101258,-88.1973232
2231,IL,Warsaw,"Warsaw, IL",Hancock,1880,3105,40.355173,-91.432928
2237,IL,Waukegan,"Waukegan, IL",Lake,1880,4012,42.3694469,-87.8708984
2238,IL,West Belleville,"West Belleville, IL",St Clair,1880,2721,38.525956,-89.985638
2269,IN,Anderson,"Anderson, IN",Madison,1880,4126,40.0897656,-85.6894485
2273,IN,Aurora,"Aurora, IN",Dearborn,1880,4435,39.0652848,-84.9026715
2283,IN,Bloomington,"Bloomington, IN",Monroe,1880,2756,39.1637003,-86.5242642
2286,IN,Brazil,"Brazil, IN",Clay,1880,3441,39.5233011,-87.1245694
2305,IN,Columbus,"Columbus, IN",Bartholomew,1880,4813,39.209684,-85.9178016
2306,IN,Connersville,"Connersville, IN",Fayette,1880,3228,39.6580232,-85.1417471
2309,IN,Crawfordsville,"Crawfordsville, IN",Montgomery,1880,5251,40.0432797,-86.8966941
2321,IN,Elkhart,"Elkhart, IN",Elkhart,1880,6953,41.6911666,-85.965132
2324,IN,Evansville,"Evansville, IN",Vanderburgh,1880,29280,37.9877339,-87.534703
2329,IN,Fort Wayne,"Fort Wayne, IN",Allen,1880,26880,41.0881729,-85.14388
2332,IN,Frankfort,"Frankfort, IN",Clinton,1880,2803,40.2796786,-86.5107788
2333,IN,Franklin,"Franklin, IN",Johnson,1880,3116,39.4934859,-86.0540752
2338,IN,Goshen,"Goshen, IN",Elkhart,1880,4123,41.5749213,-85.8307926
2339,IN,Greencastle,"Greencastle, IN",Putnam,1880,3644,39.6420166,-86.846119
2342,IN,Greensburg,"Greensburg, IN",Decatur,1880,3138,39.3510185,-85.5011892
2354,IN,Huntington,"Huntington, IN",Huntington,1880,3863,40.8808249,-85.5054975
2355,IN,Indianapolis,"Indianapolis, IN",Marion,1880,75056,39.7766644,-86.1459355
2358,IN,Jeffersonville,"Jeffersonville, IN",Clark,1880,9357,38.3334022,-85.6972107
2361,IN,Kokomo,"Kokomo, IN",Howard,1880,4042,40.4753169,-86.1327632
2362,IN,La Porte,"La Porte, IN",La Porte,1880,6195,41.6078961,-86.7136056
2363,IN,Lafayette,"Lafayette, IN",Tippecanoe,1880,14860,40.399425,-86.8616994
2367,IN,Lawrenceburg,"Lawrenceburg, IN",Dearborn,1880,4668,39.1044925,-84.8745248
2368,IN,Lebanon,"Lebanon, IN",Boone,1880,2625,40.0316199,-86.4569505
2372,IN,Logansport,"Logansport, IN",Cass,1880,11198,40.7501824,-86.3561822
2376,IN,Madison,"Madison, IN",Jefferson,1880,8945,38.7588294,-85.3971348
2377,IN,Marion,"Marion, IN",Grant,1880,3182,40.5495816,-85.6592249
2381,IN,Michigan City,"Michigan City, IN",La Porte,1880,7366,41.7125118,-86.8761439
2384,IN,Mishawaka,"Mishawaka, IN",St Joseph,1880,2640,41.6717333,-86.1662956
2388,IN,Mount Vernon,"Mount Vernon, IN",Posey,1880,3730,37.9366739,-87.8950858
2390,IN,Muncie,"Muncie, IN",Delaware,1880,5219,40.1989781,-85.3933459
2393,IN,New Albany,"New Albany, IN",Floyd,1880,16423,38.3074563,-85.8270527
