GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AV2001
"G3900310","1890","Ohio","390","Coshocton","0310","Coshocton",26621
"G3900330","1890","Ohio","390","Crawford","0330","Crawford",31850
"G3900350","1890","Ohio","390","Cuyahoga","0350","Cuyahoga",306777
"G3900370","1890","Ohio","390","Darke","0370","Darke",42469
"G3900390","1890","Ohio","390","Defiance","0390","Defiance",25662
"G3900410","1890","Ohio","390","Delaware","0410","Delaware",26568
"G3900430","1890","Ohio","390","Erie","0430","Erie",35030
"G3900450","1890","Ohio","390","Fairfield","0450","Fairfield",33545
"G3900470","1890","Ohio","390","Fayette","0470","Fayette",20628
"G3900490","1890","Ohio","390","Franklin","0490","Franklin",117620
"G3900510","1890","Ohio","390","Fulton","0510","Fulton",21999
"G3900530","1890","Ohio","390","Gallia","0530","Gallia",24613
"G3900550","1890","Ohio","390","Geauga","0550","Geauga",13479
"G3900570","1890","Ohio","390","Greene","0570","Greene",25750
"G3900590","1890","Ohio","390","Guernsey","0590","Guernsey",28146
"G3900610","1890","Ohio","390","Hamilton","0610","Hamilton",359777
"G3900630","1890","Ohio","390","Hancock","0630","Hancock",42201
"G3900650","1890","Ohio","390","Hardin","0650","Hardin",28323
"G3900670","1890","Ohio","390","Harrison","0670","Harrison",19932
"G3900690","1890","Ohio","390","Henry","0690","Henry",25041
"G3900710","1890","Ohio","390","Highland","0710","Highland",27534
"G3900730","1890","Ohio","390","Hocking","0730","Hocking",22524
"G3900750","1890","Ohio","390","Holmes","0750","Holmes",21133
"G3900770","1890","Ohio","390","Huron","0770","Huron",31760
"G3900790","1890","Ohio","390","Jackson","0790","Jackson",27669
"G3900810","1890","Ohio","390","Jefferson","0810","Jefferson",38228
"G3900830","1890","Ohio","390","Knox","0830","Knox",27291
"G3900850","1890","Ohio","390","Lake","0850","Lake",18013
"G3900870","1890","Ohio","390","Lawrence","0870","Lawrence",37795
"G3900890","1890","Ohio","390","Licking","0890","Licking",42820
"G3900910","1890","Ohio","390","Logan","0910","Logan",26390
"G3900930","1890","Ohio","390","Lorain","0930","Lorain",39145
"G3900950","1890","Ohio","390","Lucas","0950","Lucas",101115
"G3900970","1890","Ohio","390","Madison","0970","Madison",19107
"G3900990","1890","Ohio","390","Mahoning","0990","Mahoning",55223
"G3901010","1890","Ohio","390","Marion","1010","Marion",24461
"G3901030","1890","Ohio","390","Medina","1030","Medina",21611
"G3901050","1890","Ohio","390","Meigs","1050","Meigs",28408
"G3901070","1890","Ohio","390","Mercer","1070","Mercer",27000
"G3901090","1890","Ohio","390","Miami","1090","Miami",38575
"G3901110","1890","Ohio","390","Monroe","1110","Monroe",25073
"G3901130","1890","Ohio","390","Montgomery","1130","Montgomery",98364
"G3901150","1890","Ohio","390","Morgan","1150","Morgan",18983
"G3901170","1890","Ohio","390","Morrow","1170","Morrow",18005
"G3901190","1890","Ohio","390","Muskingum","1190","Muskingum",49991
"G3901210","1890","Ohio","390","Noble","1210","Noble",20716
"G3901230","1890","Ohio","390","Ottawa","1230","Ottawa",21926
"G3901250","1890","Ohio","390","Paulding","1250","Paulding",25047
"G3901270","1890","Ohio","390","Perry","1270","Perry",30586
"G3901290","1890","Ohio","390","Pickaway","1290","Pickaway",25948
"G3901310","1890","Ohio","390","Pike","1310","Pike",16659
"G3901330","1890","Ohio","390","Portage","1330","Portage",27691
"G3901350","1890","Ohio","390","Preble","1350","Preble",23024
"G3901370","1890","Ohio","390","Putnam","1370","Putnam",30125
"G3901390","1890","Ohio","390","Richland","1390","Richland",37944
"G3901410","1890","Ohio","390","Ross","1410","Ross",36560
"G3901430","1890","Ohio","390","Sandusky","1430","Sandusky",30415
"G3901450","1890","Ohio","390","Scioto","1450","Scioto",34289
"G3901470","1890","Ohio","390","Seneca","1470","Seneca",40675
"G3901490","1890","Ohio","390","Shelby","1490","Shelby",24250
"G3901510","1890","Ohio","390","Stark","1510","Stark",83827
"G3901530","1890","Ohio","390","Summit","1530","Summit",53535
"G3901550","1890","Ohio","390","Trumbull","1550","Trumbull",42176
"G3901570","1890","Ohio","390","Tuscarawas","1570","Tuscarawas",46408
"G3901590","1890","Ohio","390","Union","1590","Union",22413
"G3901610","1890","Ohio","390","Van Wert","1610","Van Wert",29214
"G3901630","1890","Ohio","390","Vinton","1630","Vinton",15842
"G3901650","1890","Ohio","390","Warren","1650","Warren",24535
"G3901670","1890","Ohio","390","Washington","1670","Washington",40947
"G3901690","1890","Ohio","390","Wayne","1690","Wayne",38940
"G3901710","1890","Ohio","390","Williams","1710","Williams",24862
"G3901730","1890","Ohio","390","Wood","1730","Wood",44199
"G3901750","1890","Ohio","390","Wyandot","1750","Wyandot",21638
"G4050015","1890","Oklahoma Territory","405","Beaver","0015","Beaver",2674
"G4050055","1890","Oklahoma Territory","405","Canadian","0055","Canadian",6968
"G4050075","1890","Oklahoma Territory","405","Cleveland","0075","Cleveland",6589
"G4050215","1890","Oklahoma Territory","405","Greer","0215","Greer",5336
"G4050255","1890","Oklahoma Territory","405","Kingfisher","0255","Kingfisher",7028
"G4050295","1890","Oklahoma Territory","405","Logan","0295","Logan",12034
"G4050335","1890","Oklahoma Territory","405","Oklahoma","0335","Oklahoma",11082
"G4050375","1890","Oklahoma Territory","405","Payne","0375","Payne",7115
"G4100010","1890","Oregon","410","Baker","0010","Baker",6342
"G4100030","1890","Oregon","410","Benton","0030","Benton",8534
"G4100050","1890","Oregon","410","Clackamas","0050","Clackamas",15083
"G4100070","1890","Oregon","410","Clatsop","0070","Clatsop",8762
"G4100090","1890","Oregon","410","Columbia","0090","Columbia",5158
"G4100110","1890","Oregon","410","Coos","0110","Coos",8668
"G4100130","1890","Oregon","410","Crook","0130","Crook",3232
"G4100150","1890","Oregon","410","Curry","0150","Curry",1528
"G4100190","1890","Oregon","410","Douglas","0190","Douglas",11473
"G4100210","1890","Oregon","410","Gilliam","0210","Gilliam",3530
"G4100230","1890","Oregon","410","Grant","0230","Grant",4727
"G4100250","1890","Oregon","410","Harney","0250","Harney",2509
"G4100290","1890","Oregon","410","Jackson","0290","Jackson",11109
"G4100330","1890","Oregon","410","Josephine","0330","Josephine",4774
"G4100350","1890","Oregon","410","Klamath","0350","Klamath",2406
"G4100370","1890","Oregon","410","Lake","0370","Lake",2534
"G4100390","1890","Oregon","410","Lane","0390","Lane",15074
"G4100430","1890","Oregon","410","Linn","0430","Linn",16112
"G4100450","1890","Oregon","410","Malheur","0450","Malheur",2425
"G4100470","1890","Oregon","410","Marion","0470","Marion",22205
"G4100490","1890","Oregon","410","Morrow","0490","Morrow",4177
"G4100510","1890","Oregon","410","Multnomah","0510","Multnomah",69102
"G4100530","1890","Oregon","410","Polk","0530","Polk",7793
"G4100550","1890","Oregon","410","Sherman","0550","Sherman",1758
"G4100570","1890","Oregon","410","Tillamook","0570","Tillamook",2885
"G4100590","1890","Oregon","410","Umatilla","0590","Umatilla",13079
"G4100610","1890","Oregon","410","Union","0610","Union",11908
"G4100630","1890","Oregon","410","Wallowa","0630","Wallowa",3661
"G4100650","1890","Oregon","410","Wasco","0650","Wasco",8768
"G4100670","1890","Oregon","410","Washington","0670","Washington",11796
"G4100710","1890","Oregon","410","Yamhill","0710","Yamhill",10646
"G4200010","1890","Pennsylvania","420","Adams","0010","Adams",33166
"G4200030","1890","Pennsylvania","420","Allegheny","0030","Allegheny",538317
"G4200050","1890","Pennsylvania","420","Armstrong","0050","Armstrong",46480
"G4200070","1890","Pennsylvania","420","Beaver","0070","Beaver",49357
"G4200090","1890","Pennsylvania","420","Bedford","0090","Bedford",38057
"G4200110","1890","Pennsylvania","420","Berks","0110","Berks",136748
"G4200130","1890","Pennsylvania","420","Blair","0130","Blair",70057
"G4200150","1890","Pennsylvania","420","Bradford","0150","Bradford",58623
"G4200170","1890","Pennsylvania","420","Bucks","0170","Bucks",68716
"G4200190","1890","Pennsylvania","420","Butler","0190","Butler",55179
"G4200210","1890","Pennsylvania","420","Cambria","0210","Cambria",65909
"G4200230","1890","Pennsylvania","420","Cameron","0230","Cameron",7174
"G4200250","1890","Pennsylvania","420","Carbon","0250","Carbon",38584
"G4200270","1890","Pennsylvania","420","Centre","0270","Centre",42798
"G4200290","1890","Pennsylvania","420","Chester","0290","Chester",81695
"G4200310","1890","Pennsylvania","420","Clarion","0310","Clarion",36730
"G4200330","1890","Pennsylvania","420","Clearfield","0330","Clearfield",69379
"G4200350","1890","Pennsylvania","420","Clinton","0350","Clinton",28358
"G4200370","1890","Pennsylvania","420","Columbia","0370","Columbia",36709
"G4200390","1890","Pennsylvania","420","Crawford","0390","Crawford",64999
"G4200410","1890","Pennsylvania","420","Cumberland","0410","Cumberland",44804
"G4200430","1890","Pennsylvania","420","Dauphin","0430","Dauphin",91400
"G4200450","1890","Pennsylvania","420","Delaware","0450","Delaware",67684
"G4200470","1890","Pennsylvania","420","Elk","0470","Elk",22199
"G4200490","1890","Pennsylvania","420","Erie","0490","Erie",85756
"G4200510","1890","Pennsylvania","420","Fayette","0510","Fayette",77295
"G4200530","1890","Pennsylvania","420","Forest","0530","Forest",8476
"G4200550","1890","Pennsylvania","420","Franklin","0550","Franklin",49412
"G4200570","1890","Pennsylvania","420","Fulton","0570","Fulton",10025
"G4200590","1890","Pennsylvania","420","Greene","0590","Greene",28489
"G4200610","1890","Pennsylvania","420","Huntingdon","0610","Huntingdon",35435
"G4200630","1890","Pennsylvania","420","Indiana","0630","Indiana",41960
"G4200650","1890","Pennsylvania","420","Jefferson","0650","Jefferson",43975
"G4200670","1890","Pennsylvania","420","Juniata","0670","Juniata",16485
"G4200690","1890","Pennsylvania","420","Lackawanna","0690","Lackawanna",141731
"G4200710","1890","Pennsylvania","420","Lancaster","0710","Lancaster",146472
"G4200730","1890","Pennsylvania","420","Lawrence","0730","Lawrence",37202
"G4200750","1890","Pennsylvania","420","Lebanon","0750","Lebanon",47963
"G4200770","1890","Pennsylvania","420","Lehigh","0770","Lehigh",76524
"G4200790","1890","Pennsylvania","420","Luzerne","0790","Luzerne",200370
"G4200810","1890","Pennsylvania","420","Lycoming","0810","Lycoming",69085
"G4200830","1890","Pennsylvania","420","McKean","0830","Mckean",46507
"G4200850","1890","Pennsylvania","420","Mercer","0850","Mercer",55434
"G4200870","1890","Pennsylvania","420","Mifflin","0870","Mifflin",19823
"G4200890","1890","Pennsylvania","420","Monroe","0890","Monroe",19933
"G4200910","1890","Pennsylvania","420","Montgomery","0910","Montgomery",120506
"G4200930","1890","Pennsylvania","420","Montour","0930","Montour",15548
"G4200950","1890","Pennsylvania","420","Northampton","0950","Northampton",83661
"G4200970","1890","Pennsylvania","420","Northumberland","0970","Northumberland",74394
"G4200990","1890","Pennsylvania","420","Perry","0990","Perry",26139
"G4201010","1890","Pennsylvania","420","Philadelphia","1010","Philadelphia",1006590
"G4201030","1890","Pennsylvania","420","Pike","1030","Pike",9305
"G4201050","1890","Pennsylvania","420","Potter","1050","Potter",22721
"G4201070","1890","Pennsylvania","420","Schuylkill","1070","Schuylkill",153778
"G4201090","1890","Pennsylvania","420","Snyder","1090","Snyder",17646
"G4201110","1890","Pennsylvania","420","Somerset","1110","Somerset",37174
"G4201130","1890","Pennsylvania","420","Sullivan","1130","Sullivan",11603
"G4201150","1890","Pennsylvania","420","Susquehanna","1150","Susquehanna",39930
"G4201170","1890","Pennsylvania","420","Tioga","1170","Tioga",52221
"G4201190","1890","Pennsylvania","420","Union","1190","Union",17767
"G4201210","1890","Pennsylvania","420","Venango","1210","Venango",46158
"G4201230","1890","Pennsylvania","420","Warren","1230","Warren",37504
"G4201250","1890","Pennsylvania","420","Washington","1250","Washington",67785
"G4201270","1890","Pennsylvania","420","Wayne","1270","Wayne",30975
"G4201290","1890","Pennsylvania","420","Westmoreland","1290","Westmoreland",111593
"G4201310","1890","Pennsylvania","420","Wyoming","1310","Wyoming",15877
"G4201330","1890","Pennsylvania","420","York","1330","York",97908
"G4400010","1890","Rhode Island","440","Bristol","0010","Bristol",11229
"G4400030","1890","Rhode Island","440","Kent","0030","Kent",26441
"G4400050","1890","Rhode Island","440","Newport","0050","Newport",26963
"G4400070","1890","Rhode Island","440","Providence","0070","Providence",250425
"G4400090","1890","Rhode Island","440","Washington","0090","Washington",22801
"G4500010","1890","South Carolina","450","Abbeville","0010","Abbeville",15142
"G4500030","1890","South Carolina","450","Aiken","0030","Aiken",13761
"G4500070","1890","South Carolina","450","Anderson","0070","Anderson",25268
"G4500110","1890","South Carolina","450","Barnwell","0110","Barnwell",14194
"G4500130","1890","South Carolina","450","Beaufort","0130","Beaufort",2695
"G4500150","1890","South Carolina","450","Berkeley","0150","Berkeley",7687
"G4500190","1890","South Carolina","450","Charleston","0190","Charleston",24764
"G4500230","1890","South Carolina","450","Chester","0230","Chester",8482
"G4500250","1890","South Carolina","450","Chesterfield","0250","Chesterfield",10988
"G4500270","1890","South Carolina","450","Clarendon","0270","Clarendon",6987
"G4500290","1890","South Carolina","450","Colleton","0290","Colleton",14032
"G4500310","1890","South Carolina","450","Darlington","0310","Darlington",11749
"G4500370","1890","South Carolina","450","Edgefield","0370","Edgefield",17340
"G4500390","1890","South Carolina","450","Fairfield","0390","Fairfield",7139
"G4500410","1890","South Carolina","450","Florence","0410","Florence",10471
"G4500430","1890","South Carolina","450","Georgetown","0430","Georgetown",4053
"G4500450","1890","South Carolina","450","Greenville","0450","Greenville",27516
"G4500490","1890","South Carolina","450","Hampton","0490","Hampton",6827
"G4500510","1890","South Carolina","450","Horry","0510","Horry",13706
"G4500550","1890","South Carolina","450","Kershaw","0550","Kershaw",8550
"G4500570","1890","South Carolina","450","Lancaster","0570","Lancaster",10411
"G4500590","1890","South Carolina","450","Laurens","0590","Laurens",13169
"G4500630","1890","South Carolina","450","Lexington","0630","Lexington",13769
"G4500670","1890","South Carolina","450","Marion","0670","Marion",14519
"G4500690","1890","South Carolina","450","Marlboro","0690","Marlboro",9062
"G4500710","1890","South Carolina","450","Newberry","0710","Newberry",8966
"G4500730","1890","South Carolina","450","Oconee","0730","Oconee",13678
"G4500750","1890","South Carolina","450","Orangeburg","0750","Orangeburg",15654
"G4500770","1890","South Carolina","450","Pickens","0770","Pickens",12253
"G4500790","1890","South Carolina","450","Richland","0790","Richland",11933
"G4500830","1890","South Carolina","450","Spartanburg","0830","Spartanburg",36857
"G4500850","1890","South Carolina","450","Sumter","0850","Sumter",11813
"G4500870","1890","South Carolina","450","Union","0870","Union",10973
"G4500890","1890","South Carolina","450","Williamsburg","0890","Williamsburg",9355
"G4500910","1890","South Carolina","450","York","0910","York",18245
"G4600030","1890","South Dakota","460","Aurora","0030","Aurora",5045
"G4600050","1890","South Dakota","460","Beadle","0050","Beadle",9568
