GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AVF001,AVF002,AVF003,AVF004,AVF005,AVF006,AVF007,AVF008,AVF009,AVF010,AVF011,AVF012,AV2001
"G0800670","1890","Colorado","080","La Plata","0670","La Plata",34,1,0,19,0,0,0,0,0,1,0,0,5455
"G0800690","1890","Colorado","080","Larimer","0690","Larimer",18,43,0,3,3,0,0,0,0,1,2,10,9690
"G0800710","1890","Colorado","080","Las Animas","0710","Las Animas",227,53,13,15,6,0,0,0,0,12,48,72,16954
"G0800730","1890","Colorado","080","Lincoln","0730","Lincoln",0,0,0,0,0,0,0,0,0,0,0,0,689
"G0800750","1890","Colorado","080","Logan","0750","Logan",5,0,0,0,0,0,0,0,0,0,0,0,3065
"G0800770","1890","Colorado","080","Mesa","0770","Mesa",26,0,0,3,0,0,0,0,0,0,0,0,4231
"G0800830","1890","Colorado","080","Montezuma","0830","Montezuma",1,0,0,0,0,0,0,0,0,0,0,0,1528
"G0800850","1890","Colorado","080","Montrose","0850","Montrose",17,0,0,5,0,0,0,0,0,0,0,0,3958
"G0800870","1890","Colorado","080","Morgan","0870","Morgan",3,0,0,0,0,0,0,0,0,0,0,0,1598
"G0800890","1890","Colorado","080","Otero","0890","Otero",22,0,0,6,0,0,0,0,0,4,0,0,4160
"G0800910","1890","Colorado","080","Ouray","0910","Ouray",64,6,0,17,3,0,0,0,0,0,1,0,6429
"G0800930","1890","Colorado","080","Park","0930","Park",7,14,1,62,124,0,0,0,0,1,8,0,3478
"G0800950","1890","Colorado","080","Phillips","0950","Phillips",2,0,0,0,0,0,0,0,0,0,0,0,2640
"G0800970","1890","Colorado","080","Pitkin","0970","Pitkin",77,0,0,0,0,0,0,0,0,0,0,0,8852
"G0800990","1890","Colorado","080","Prowers","0990","Prowers",9,0,0,1,0,0,0,0,0,1,0,0,1958
"G0801010","1890","Colorado","080","Pueblo","1010","Pueblo",904,147,27,82,7,0,0,0,0,1,1,1,30504
"G0801030","1890","Colorado","080","Rio Blanco","1030","Rio Blanco",0,0,0,2,0,0,0,0,0,2,0,0,1196
"G0801050","1890","Colorado","080","Rio Grande","1050","Rio Grande",18,4,0,1,0,0,0,0,0,3,4,0,3429
"G0801070","1890","Colorado","080","Routt","1070","Routt",7,1,0,0,0,0,0,0,0,1,0,0,2361
"G0801090","1890","Colorado","080","Saguache","1090","Saguache",3,3,0,1,0,0,0,0,0,4,2,0,3305
"G0801110","1890","Colorado","080","San Juan","1110","San Juan",8,0,0,8,1,0,0,0,0,0,0,0,1556
"G0801130","1890","Colorado","080","San Miguel","1130","San Miguel",21,0,0,11,0,0,0,0,0,0,0,0,2877
"G0801150","1890","Colorado","080","Sedgwick","1150","Sedgwick",5,0,0,0,0,0,0,0,0,0,0,0,1288
"G0801170","1890","Colorado","080","Summit","1170","Summit",0,22,5,4,19,0,0,0,0,0,0,0,1902
"G0801210","1890","Colorado","080","Washington","1210","Washington",17,0,0,0,0,0,0,0,0,0,0,0,2284
"G0801230","1890","Colorado","080","Weld","1230","Weld",29,15,0,2,0,0,0,0,0,0,0,1,11705
"G0801250","1890","Colorado","080","Yuma","1250","Yuma",0,0,0,1,0,0,0,0,0,0,0,0,2595
"G0900010","1890","Connecticut","090","Fairfield","0010","Fairfield",2563,2182,1680,61,11,0,6,0,0,31,22,14,147420
"G0900030","1890","Connecticut","090","Hartford","0030","Hartford",2276,2232,1752,67,50,1,3,1,0,17,14,2,144817
"G0900050","1890","Connecticut","090","Litchfield","0050","Litchfield",807,1026,1052,8,0,0,0,0,0,13,40,27,52714
"G0900070","1890","Connecticut","090","Middlesex","0070","Middlesex",418,371,372,8,7,0,2,0,0,5,7,5,39091
"G0900090","1890","Connecticut","090","New Haven","0090","New Haven",4065,3513,2734,90,39,0,5,5,0,25,14,6,204873
"G0900110","1890","Connecticut","090","New London","0110","New London",1473,1480,1419,27,14,0,1,0,0,105,147,141,75028
"G0900130","1890","Connecticut","090","Tolland","0130","Tolland",191,195,199,6,0,0,1,0,0,0,4,0,24883
"G0900150","1890","Connecticut","090","Windham","0150","Windham",509,548,460,5,2,1,0,0,0,32,7,40,44612
"G1000010","1890","Delaware","100","Kent","0010","Kent",8036,8114,7164,2,0,0,0,0,0,1,0,0,24625
"G1000030","1890","Delaware","100","New Castle","0030","New Castle",14365,12636,10192,35,1,0,0,0,0,3,5,0,82779
"G1000050","1890","Delaware","100","Sussex","0050","Sussex",5985,5692,5438,0,0,0,0,0,0,0,0,0,32662
"G1100010","1890","District Of Columbia","110","District Of Columbia","0010","District Of Columbia",75572,59596,43404,91,13,3,9,4,0,25,5,15,154695
"G1200010","1890","Florida","120","Alachua","0010","Alachua",13260,10016,12393,1,0,0,0,0,0,0,0,0,9673
"G1200030","1890","Florida","120","Baker","0030","Baker",745,643,290,0,0,0,0,0,0,0,0,0,2588
"G1200070","1890","Florida","120","Bradford","0070","Bradford",1555,1290,824,0,0,0,0,0,0,0,0,0,5961
"G1200090","1890","Florida","120","Brevard","0090","Brevard",541,84,19,1,0,0,0,0,0,23,15,0,2836
"G1200130","1890","Florida","120","Calhoun","0130","Calhoun",549,396,244,0,0,0,0,0,0,0,0,0,1132
"G1200170","1890","Florida","120","Citrus","0170","Citrus",304,0,0,0,0,0,0,0,0,0,0,0,2090
"G1200190","1890","Florida","120","Clay","0190","Clay",1521,573,399,1,0,0,0,0,0,0,0,0,3632
"G1200230","1890","Florida","120","Columbia","0230","Columbia",6484,4769,3228,0,0,0,0,0,0,0,0,0,6393
"G1200250","1890","Florida","120","Dade","0250","Dade",87,67,13,0,0,0,0,0,0,134,0,0,640
"G1200270","1890","Florida","120","De Soto","0270","De Soto",139,0,0,0,0,0,0,0,0,0,0,0,4805
"G1200310","1890","Florida","120","Duval","0310","Duval",14802,10850,6780,27,1,0,1,0,0,0,0,0,11970
"G1200330","1890","Florida","120","Escambia","0330","Escambia",8706,5302,2880,6,0,0,0,0,0,1,0,0,11475
"G1200370","1890","Florida","120","Franklin","0370","Franklin",1358,592,475,0,0,0,0,0,0,0,0,0,1950
"G1200390","1890","Florida","120","Gadsden","0390","Gadsden",7448,8055,6038,0,0,0,0,0,0,0,0,0,4446
"G1200470","1890","Florida","120","Hamilton","0470","Hamilton",3170,2318,2363,0,0,0,0,0,0,0,0,0,5337
"G1200530","1890","Florida","120","Hernando","0530","Hernando",892,929,854,0,0,0,0,0,0,0,0,1,1584
"G1200570","1890","Florida","120","Hillsborough","0570","Hillsborough",2917,915,546,26,0,0,0,0,0,2,0,0,11996
"G1200590","1890","Florida","120","Holmes","0590","Holmes",184,106,137,0,0,0,0,0,0,0,21,0,4152
"G1200630","1890","Florida","120","Jackson","0630","Jackson",11211,8735,5598,1,0,0,0,0,0,0,0,0,6332
"G1200650","1890","Florida","120","Jefferson","0650","Jefferson",12199,12668,9897,0,0,0,0,0,0,0,0,0,3558
"G1200670","1890","Florida","120","Lafayette","0670","Lafayette",239,173,197,0,0,0,0,0,0,0,0,0,3447
"G1200690","1890","Florida","120","Lake","0690","Lake",1844,0,0,0,0,0,0,0,0,0,0,0,6190
"G1200710","1890","Florida","120","Lee","0710","Lee",80,0,0,0,0,0,0,0,0,0,0,0,1334
"G1200730","1890","Florida","120","Leon","0730","Leon",14631,16840,12341,0,0,0,0,0,0,0,0,0,3121
"G1200750","1890","Florida","120","Levy","0750","Levy",2129,2035,395,0,0,0,0,0,0,0,0,0,4457
"G1200770","1890","Florida","120","Liberty","0770","Liberty",634,548,323,0,0,0,0,0,0,0,0,0,818
"G1200790","1890","Florida","120","Madison","0790","Madison",8760,9184,6692,0,0,0,0,0,0,0,5,0,5556
"G1200810","1890","Florida","120","Manatee","0810","Manatee",181,135,88,0,0,0,0,0,0,0,31,0,2714
"G1200830","1890","Florida","120","Marion","0830","Marion",11485,8305,7878,1,0,0,0,0,0,0,0,0,9310
"G1200870","1890","Florida","120","Monroe","0870","Monroe",5935,3197,1026,22,12,0,13,0,0,1,72,0,12815
"G1200890","1890","Florida","120","Nassau","0890","Nassau",4338,3547,1970,5,3,0,0,0,0,0,10,0,3951
"G1200950","1890","Florida","120","Orange","0950","Orange",3536,1023,198,9,0,0,0,0,0,0,0,0,9039
"G1200970","1890","Florida","120","Osceola","0970","Osceola",476,0,0,0,0,0,0,0,0,0,0,0,2657
"G1201010","1890","Florida","120","Pasco","1010","Pasco",376,0,0,0,0,0,0,0,0,1,0,0,3872
"G1201050","1890","Florida","120","Polk","1050","Polk",784,122,482,0,0,0,0,0,0,0,26,0,7121
"G1201070","1890","Florida","120","Putnam","1070","Putnam",4778,2416,1334,1,0,0,0,0,0,3,0,0,6404
"G1201090","1890","Florida","120","St Johns","1090","St Johns",3195,1363,681,7,2,0,0,0,0,2,0,0,5508
"G1201130","1890","Florida","120","Santa Rosa","1130","Santa Rosa",2192,1872,562,0,0,0,0,0,0,1,0,0,5768
"G1201190","1890","Florida","120","Sumter","1190","Sumter",1498,1185,980,0,0,0,0,0,0,1,0,0,3864
"G1201210","1890","Florida","120","Suwannee","1210","Suwannee",4943,3140,1435,0,0,0,0,0,0,0,0,0,5581
"G1201230","1890","Florida","120","Taylor","1230","Taylor",151,165,79,0,0,0,0,0,0,0,0,0,1971
"G1201270","1890","Florida","120","Volusia","1270","Volusia",2462,538,328,0,0,0,0,0,0,1,0,0,6004
"G1201290","1890","Florida","120","Wakulla","1290","Wakulla",1379,1160,944,0,0,0,0,0,0,0,0,0,1738
"G1201310","1890","Florida","120","Walton","1310","Walton",743,516,405,0,0,0,0,0,0,1,0,0,4072
"G1201330","1890","Florida","120","Washington","1330","Washington",1339,918,373,0,0,0,0,0,0,0,0,1,5087
"G1300010","1890","Georgia","130","Appling","0010","Appling",2462,1192,976,0,0,0,0,0,0,0,0,0,6214
"G1300070","1890","Georgia","130","Baker","0070","Baker",4549,5565,4955,0,0,0,0,0,0,0,0,0,1595
"G1300090","1890","Georgia","130","Baldwin","0090","Baldwin",9343,9294,6774,0,0,0,0,0,0,3,0,0,5262
"G1300110","1890","Georgia","130","Banks","0110","Banks",1563,1507,921,0,0,0,0,0,0,0,0,0,6999
"G1300150","1890","Georgia","130","Bartow","0150","Bartow",6041,6271,4719,1,0,0,0,0,0,0,0,1,14574
"G1300190","1890","Georgia","130","Berrien","0190","Berrien",2417,836,460,0,0,0,0,0,0,0,0,1,8277
"G1300210","1890","Georgia","130","Bibb","0210","Bibb",23336,15700,11424,5,0,0,0,0,0,0,18,0,19029
"G1300270","1890","Georgia","130","Brooks","0270","Brooks",7637,6057,4231,0,0,0,0,0,0,0,0,0,6342
"G1300290","1890","Georgia","130","Bryan","0290","Bryan",2687,2561,3605,0,0,0,0,0,0,0,0,0,2833
"G1300310","1890","Georgia","130","Bulloch","0310","Bulloch",4689,2256,1744,0,0,0,0,0,0,0,0,0,9023
"G1300330","1890","Georgia","130","Burke","0330","Burke",22680,21031,13436,1,0,0,1,0,0,2,8,0,5817
"G1300350","1890","Georgia","130","Butts","0350","Butts",5398,4034,3445,0,0,0,0,0,0,0,0,0,5167
"G1300370","1890","Georgia","130","Calhoun","0370","Calhoun",6199,4670,3477,0,0,0,0,0,0,0,0,0,2239
"G1300390","1890","Georgia","130","Camden","0390","Camden",4137,4092,3157,0,0,0,0,0,0,0,0,0,2041
"G1300395","1890","Georgia","130","Campbell","0395","Campbell",3493,3885,2587,0,0,0,1,0,0,0,0,0,5621
"G1300450","1890","Georgia","130","Carroll","0450","Carroll",3851,2310,1309,0,0,0,0,0,0,0,0,0,18450
"G1300470","1890","Georgia","130","Catoosa","0470","Catoosa",636,612,616,0,0,0,0,0,0,0,0,0,4795
"G1300490","1890","Georgia","130","Charlton","0490","Charlton",870,360,401,0,0,0,0,0,0,0,0,0,2465
"G1300510","1890","Georgia","130","Chatham","0510","Chatham",34757,27515,24518,15,2,0,0,0,0,3,12,1,22965
"G1300530","1890","Georgia","130","Chattahoochee","0530","Chattahoochee",3065,3540,3405,0,0,0,0,0,0,0,0,0,1837
"G1300550","1890","Georgia","130","Chattooga","0550","Chattooga",1998,2040,1503,0,0,0,0,0,0,0,0,0,9204
"G1300570","1890","Georgia","130","Cherokee","0570","Cherokee",1508,1626,1281,0,0,0,0,0,0,0,0,1,13904
"G1300590","1890","Georgia","130","Clarke","0590","Clarke",8111,6388,6453,2,0,0,0,0,0,1,1,0,7072
"G1300610","1890","Georgia","130","Clay","0610","Clay",4815,3852,2849,0,0,0,0,0,0,0,0,0,3002
"G1300630","1890","Georgia","130","Clayton","0630","Clayton",3075,3089,1743,0,0,0,0,0,0,0,0,0,5220
"G1300650","1890","Georgia","130","Clinch","0650","Clinch",2360,838,507,0,0,1,0,0,0,0,0,0,4292
"G1300670","1890","Georgia","130","Cobb","0670","Cobb",6774,6012,3217,0,0,0,0,0,0,2,2,4,15510
"G1300690","1890","Georgia","130","Coffee","0690","Coffee",3858,1042,678,0,0,0,0,0,0,4,0,0,6621
"G1300710","1890","Georgia","130","Colquitt","0710","Colquitt",477,105,137,0,0,0,0,0,0,0,0,0,4317
"G1300730","1890","Georgia","130","Columbia","0730","Columbia",8038,7435,9449,0,0,0,0,0,0,0,0,0,3243
"G1300770","1890","Georgia","130","Coweta","0770","Coweta",12612,11797,8019,0,0,0,0,0,0,2,7,0,9740
"G1300790","1890","Georgia","130","Crawford","0790","Crawford",5156,4716,4273,0,0,0,0,0,0,0,0,0,4159
"G1300830","1890","Georgia","130","Dade","0830","Dade",1093,1084,245,0,0,0,0,0,0,0,0,0,4614
"G1300850","1890","Georgia","130","Dawson","0850","Dawson",259,356,337,0,0,0,0,0,0,0,2,0,5353
"G1300870","1890","Georgia","130","Decatur","0870","Decatur",10811,10183,7718,18,0,0,0,0,0,4,0,0,9116
"G1300890","1890","Georgia","130","DeKalb","0890","De Kalb",5974,4543,2662,0,0,0,1,0,0,0,0,0,11214
"G1300910","1890","Georgia","130","Dodge","0910","Dodge",5309,1852,0,0,0,0,0,0,0,0,0,0,6143
"G1300930","1890","Georgia","130","Dooly","0930","Dooly",8914,5828,4855,0,0,0,0,0,0,0,0,0,9232
"G1300950","1890","Georgia","130","Dougherty","0950","Dougherty",10231,10670,9424,0,0,0,0,0,0,0,0,0,1975
"G1300970","1890","Georgia","130","Douglas","0970","Douglas",1801,1471,0,0,0,0,0,0,0,0,0,0,5993
"G1300990","1890","Georgia","130","Early","0990","Early",6122,4596,4172,0,0,0,0,0,0,0,0,0,3670
"G1301010","1890","Georgia","130","Echols","1010","Echols",1020,500,465,0,0,0,0,0,0,0,0,0,2059
"G1301030","1890","Georgia","130","Effingham","1030","Effingham",2210,2751,1704,0,0,0,0,0,0,1,0,3,3388
"G1301050","1890","Georgia","130","Elbert","1050","Elbert",7884,6872,4863,0,0,0,0,0,0,0,0,0,7492
"G1301070","1890","Georgia","130","Emanuel","1070","Emanuel",5306,3085,1703,0,0,0,0,0,0,1,14,0,9396
"G1301110","1890","Georgia","130","Fannin","1110","Fannin",112,133,144,0,0,0,0,0,0,0,0,0,8612
"G1301130","1890","Georgia","130","Fayette","1130","Fayette",3074,2863,2538,0,0,0,0,0,0,0,0,0,5654
"G1301150","1890","Georgia","130","Floyd","1150","Floyd",10414,9460,5753,6,0,0,0,0,0,1,0,4,17970
"G1301170","1890","Georgia","130","Forsyth","1170","Forsyth",1288,1487,1121,0,0,0,0,0,0,1,0,0,9866
"G1301190","1890","Georgia","130","Franklin","1190","Franklin",3298,2547,1859,0,0,0,0,0,0,0,0,0,11372
"G1301210","1890","Georgia","130","Fulton","1210","Fulton",35397,20842,15282,18,0,0,1,0,0,1,0,0,49238
"G1301230","1890","Georgia","130","Gilmer","1230","Gilmer",69,126,117,0,0,0,0,0,0,0,2,0,9005
"G1301250","1890","Georgia","130","Glascock","1250","Glascock",1168,1071,819,0,0,0,0,0,0,0,0,0,2552
"G1301270","1890","Georgia","130","Glynn","1270","Glynn",7741,4300,3450,8,2,0,0,0,0,2,0,0,5669
"G1301290","1890","Georgia","130","Gordon","1290","Gordon",1727,1820,1536,0,0,0,0,0,0,1,4,6,11030
"G1301330","1890","Georgia","130","Greene","1330","Greene",11719,11974,8156,0,0,0,0,0,0,0,0,0,5332
"G1301350","1890","Georgia","130","Gwinnett","1350","Gwinnett",2996,3515,2159,0,0,0,0,0,0,0,0,0,16903
"G1301370","1890","Georgia","130","Habersham","1370","Habersham",1589,1361,949,0,0,0,0,0,0,0,0,0,9984
"G1301390","1890","Georgia","130","Hall","1390","Hall",2767,2258,1290,0,0,0,0,0,0,0,0,0,15280
"G1301410","1890","Georgia","130","Hancock","1410","Hancock",12410,11943,7672,0,0,0,0,0,0,0,2,0,4739
"G1301430","1890","Georgia","130","Haralson","1430","Haralson",1117,153,319,0,0,0,0,0,0,0,0,0,10199
"G1301450","1890","Georgia","130","Harris","1450","Harris",10797,9286,7493,0,0,0,0,0,0,1,22,0,5999
"G1301470","1890","Georgia","130","Hart","1470","Hart",2957,2882,1942,0,0,0,0,0,0,0,0,0,7930
"G1301490","1890","Georgia","130","Heard","1490","Heard",3342,3095,2648,0,0,0,0,0,0,0,0,0,6215
"G1301510","1890","Georgia","130","Henry","1510","Henry",7591,6229,3833,0,0,0,0,0,0,0,3,0,8629
"G1301530","1890","Georgia","130","Houston","1530","Houston",16341,16390,15332,0,0,0,0,0,0,0,0,3,5272
"G1301550","1890","Georgia","130","Irwin","1550","Irwin",2075,535,296,0,0,0,0,0,0,0,0,0,4241
"G1301570","1890","Georgia","130","Jackson","1570","Jackson",5396,5157,3710,0,0,0,0,0,0,0,1,0,13780
"G1301590","1890","Georgia","130","Jasper","1590","Jasper",8487,7593,6555,0,0,0,0,0,0,0,0,0,5392
"G1301630","1890","Georgia","130","Jefferson","1630","Jefferson",10763,10090,7943,0,0,0,0,0,0,0,0,0,6450
"G1301670","1890","Georgia","130","Johnson","1670","Johnson",1456,1345,915,0,0,0,0,0,0,0,0,0,4673
"G1301690","1890","Georgia","130","Jones","1690","Jones",8778,7860,6445,0,0,0,0,0,0,0,0,0,3931
"G1301750","1890","Georgia","130","Laurens","1750","Laurens",6093,4351,3654,0,0,0,0,0,0,0,0,0,7654
"G1301770","1890","Georgia","130","Lee","1770","Lee",7642,8837,7643,0,0,0,0,0,0,0,1,0,1432
"G1301790","1890","Georgia","130","Liberty","1790","Liberty",8673,7061,5260,0,0,0,1,0,0,6,7,0,4207
"G1301810","1890","Georgia","130","Lincoln","1810","Lincoln",3673,4158,3616,0,0,0,0,0,0,0,0,0,2473
"G1301850","1890","Georgia","130","Lowndes","1850","Lowndes",7974,5637,4045,0,0,0,0,0,0,0,0,0,7128
"G1301870","1890","Georgia","130","Lumpkin","1870","Lumpkin",414,451,462,0,0,0,0,0,0,0,0,0,6453
"G1301890","1890","Georgia","130","McDuffie","1890","Mcduffie",5522,6019,0,0,0,0,0,0,0,0,0,0,3267
"G1301910","1890","Georgia","130","McIntosh","1910","Mcintosh",5212,4695,3288,0,0,0,0,0,0,0,0,7,1258
"G1301930","1890","Georgia","130","Macon","1930","Macon",9181,7387,7483,0,0,0,0,0,0,1,0,0,4001
"G1301950","1890","Georgia","130","Madison","1950","Madison",3662,2586,1581,0,0,0,0,0,0,1,0,0,7361
"G1301970","1890","Georgia","130","Marion","1970","Marion",4261,4304,3830,0,0,0,0,0,0,0,0,1,3467
"G1301990","1890","Georgia","130","Meriwether","1990","Meriwether",11538,9854,7369,0,0,0,0,0,0,1,0,0,9201
"G1302010","1890","Georgia","130","Miller","2010","Miller",1574,1393,956,0,0,0,0,0,0,0,0,0,2701
"G1302015","1890","Georgia","130","Milton","2015","Milton",672,777,466,0,0,0,0,0,0,0,0,0,5536
"G1302050","1890","Georgia","130","Mitchell","2050","Mitchell",6106,5203,2950,0,0,0,0,0,0,0,0,0,4800
"G1302070","1890","Georgia","130","Monroe","2070","Monroe",12516,12115,10804,0,0,0,0,0,0,0,0,0,6621
"G1302090","1890","Georgia","130","Montgomery","2090","Montgomery",3658,1871,1108,0,0,0,0,0,0,0,0,0,5590
"G1302110","1890","Georgia","130","Morgan","2110","Morgan",10997,9782,7058,0,0,0,0,0,0,1,1,1,5043
"G1302130","1890","Georgia","130","Murray","2130","Murray",484,906,757,0,0,0,0,0,0,0,1,0,7977
"G1302150","1890","Georgia","130","Muscogee","2150","Muscogee",15362,10327,9220,1,0,0,0,0,0,3,0,2,12395
"G1302170","1890","Georgia","130","Newton","2170","Newton",7164,6883,6014,0,0,0,0,0,0,0,0,0,7146
"G1302190","1890","Georgia","130","Oconee","2190","Oconee",3832,3024,0,0,0,0,0,0,0,0,0,0,3881
"G1302210","1890","Georgia","130","Oglethorpe","2210","Oglethorpe",11264,9931,7141,0,0,0,0,0,0,1,0,0,5686
"G1302230","1890","Georgia","130","Paulding","2230","Paulding",1505,984,556,0,0,0,0,0,0,0,0,0,10443
"G1302270","1890","Georgia","130","Pickens","2270","Pickens",349,145,129,0,0,0,0,0,0,1,0,0,7832
"G1302290","1890","Georgia","130","Pierce","2290","Pierce",1983,1472,814,0,1,0,0,0,0,0,0,0,4396
"G1302310","1890","Georgia","130","Pike","2310","Pike",8077,8069,4906,0,0,0,0,0,0,0,0,0,8223
"G1302330","1890","Georgia","130","Polk","2330","Polk",4654,4147,2578,0,0,0,0,0,0,2,0,0,10289
"G1302350","1890","Georgia","130","Pulaski","2350","Pulaski",10001,8225,5984,0,0,0,0,0,0,0,9,1,6558
"G1302370","1890","Georgia","130","Putnam","2370","Putnam",10903,11021,7445,0,0,0,0,0,0,0,0,0,3939
"G1302390","1890","Georgia","130","Quitman","2390","Quitman",3050,2619,2377,0,0,0,0,0,0,0,0,0,1421
"G1302410","1890","Georgia","130","Rabun","2410","Rabun",166,197,119,0,0,0,0,0,0,0,0,0,5440
"G1302430","1890","Georgia","130","Randolph","2430","Randolph",9473,7796,5477,0,0,0,0,0,0,0,0,0,5794
"G1302450","1890","Georgia","130","Richmond","2450","Richmond",22818,17464,12565,29,11,0,0,0,0,1,5,2,22346
"G1302470","1890","Georgia","130","Rockdale","2470","Rockdale",2686,2689,0,0,0,0,0,0,0,0,0,0,4127
"G1302490","1890","Georgia","130","Schley","2490","Schley",3205,3073,2851,0,0,0,0,0,0,0,0,0,2238
"G1302510","1890","Georgia","130","Screven","2510","Screven",7507,6613,4888,0,0,0,0,0,0,1,0,0,6916
"G1302550","1890","Georgia","130","Spalding","2550","Spalding",7281,7146,4878,0,0,0,0,0,0,1,0,0,5835
"G1302590","1890","Georgia","130","Stewart","2590","Stewart",11484,9622,9100,0,0,0,0,0,0,0,0,0,4198
"G1302610","1890","Georgia","130","Sumter","2610","Sumter",15098,12189,10639,0,0,0,0,0,0,1,0,0,7008
"G1302630","1890","Georgia","130","Talbot","2630","Talbot",9239,9667,7152,0,0,0,0,0,0,0,0,0,4019
"G1302650","1890","Georgia","130","Taliaferro","2650","Taliaferro",4827,4722,2987,0,0,0,0,0,0,0,0,0,2464
"G1302670","1890","Georgia","130","Tattnall","2670","Tattnall",3115,1974,1280,0,0,0,0,0,0,0,0,0,7138
"G1302690","1890","Georgia","130","Taylor","2690","Taylor",4068,3827,2962,0,0,0,0,0,0,0,0,0,4598
"G1302710","1890","Georgia","130","Telfair","2710","Telfair",2335,2161,1145,0,1,0,0,0,0,0,0,0,3142
"G1302730","1890","Georgia","130","Terrell","2730","Terrell",9169,6183,5284,0,0,0,0,0,0,0,0,0,5334
"G1302750","1890","Georgia","130","Thomas","2750","Thomas",15028,12213,8363,3,0,0,0,0,0,1,0,0,11122
"G1302810","1890","Georgia","130","Towns","2810","Towns",74,104,155,0,0,0,0,0,0,0,0,2,3990
"G1302850","1890","Georgia","130","Troup","2850","Troup",13661,13970,11224,0,0,0,0,0,0,0,0,0,7062
"G1302890","1890","Georgia","130","Twiggs","2890","Twiggs",5447,6074,5632,0,0,0,0,0,0,0,0,0,2748
"G1302910","1890","Georgia","130","Union","2910","Union",165,110,114,0,0,0,0,0,0,0,0,0,7584
"G1302930","1890","Georgia","130","Upson","2930","Upson",6123,6267,4565,0,0,0,0,0,0,0,0,0,6065
"G1302950","1890","Georgia","130","Walker","2950","Walker",1932,1563,1529,0,0,0,0,0,0,0,1,0,11350
"G1302970","1890","Georgia","130","Walton","2970","Walton",7155,6301,4162,0,0,0,0,0,0,0,0,0,10312
"G1302990","1890","Georgia","130","Ware","2990","Ware",3619,1144,452,0,0,0,0,0,0,14,0,0,5178
"G1303010","1890","Georgia","130","Warren","3010","Warren",6756,6846,6260,0,0,0,0,0,0,0,0,0,4201
"G1303030","1890","Georgia","130","Washington","3030","Washington",14925,12515,8312,0,0,0,0,0,0,0,0,0,10312
"G1303050","1890","Georgia","130","Wayne","3050","Wayne",2195,1920,379,0,0,0,0,0,0,0,0,0,5290
"G1303070","1890","Georgia","130","Webster","3070","Webster",3272,2570,2238,0,0,0,0,0,0,0,0,0,2423
"G1303110","1890","Georgia","130","White","3110","White",662,590,564,0,0,0,0,0,0,0,0,0,5489
